202306140018,1.07865,1.07870,1.07845,1.07870,0.00025,-0.00035,-0.00035,-0.00010,0.00005,-0.00025,0.97500,0.50000,0.05000,0.92500,0.40000,0.45000,1
202306140019,1.07870,1.07900,1.07870,1.07890,0.00030,0.00005,0.00030,0.00025,0.00020,0.00005,0.97500,0.50000,0.05000,0.92500,0.40000,0.45000,1
202306140020,1.07890,1.07920,1.07890,1.07895,0.00030,0.00020,0.00020,0.00020,0.00005,-0.00000,0.97500,0.50000,0.05000,0.92500,0.40000,0.45000,1
202306140024,1.07855,1.07875,1.07740,1.07765,0.00135,0.00035,0.00020,-0.00050,-0.00090,0.00070,0.97500,0.50000,0.05000,0.92500,0.40000,0.45000,1
202306140025,1.07765,1.07840,1.07765,1.07815,0.00075,-0.00090,-0.00035,0.00025,0.00050,-0.00060,0.97500,0.50000,0.05000,0.92500,0.40000,0.45000,1
202306140026,1.07815,1.07860,1.07805,1.07855,0.00055,0.00050,0.00020,0.00040,0.00040,-0.00020,0.97500,0.50000,0.05000,0.92500,0.40000,0.45000,1
202306140026,1.07815,1.07860,1.07805,1.07855,0.00055,0.00050,0.00020,0.00040,0.00040,-0.00020,0.97500,0.50000,0.05000,0.92500,0.40000,0.45000,1
202306140027,1.07855,1.07878,1.07840,1.07865,0.00038,0.00040,0.00018,0.00035,0.00010,-0.00017,0.97500,0.50000,0.05000,0.92500,0.40000,0.45000,1
202306140029,1.07855,1.07910,1.07855,1.07900,0.00055,-0.00010,0.00035,0.00010,0.00045,0.00025,0.97500,0.50000,0.05000,0.92500,0.40000,0.45000,1
202306140031,1.07940,1.07970,1.07915,1.07920,0.00055,0.00040,0.00020,0.00060,-0.00020,-0.00040,0.97500,0.50000,0.05000,0.92500,0.40000,0.45000,1
202306140032,1.07920,1.07930,1.07890,1.07895,0.00040,-0.00020,-0.00040,-0.00025,-0.00025,-0.00015,0.97500,0.50000,0.05000,0.92500,0.40000,0.45000,1
202306140035,1.07965,1.08000,1.07950,1.07995,0.00050,0.00065,0.00030,0.00060,0.00030,-0.00030,0.97500,0.50000,0.05000,0.92500,0.40000,0.45000,1
202306140036,1.07995,1.08050,1.07990,1.08020,0.00060,0.00030,0.00050,0.00040,0.00025,0.00010,0.97500,0.50000,0.05000,0.92500,0.40000,0.45000,1
202306140039,1.08035,1.08100,1.08030,1.08050,0.00070,0.00055,0.00055,0.00060,0.00015,-0.00005,0.97500,0.50000,0.05000,0.92500,0.40000,0.45000,1
202306140040,1.08050,1.08065,1.08035,1.08045,0.00030,0.00015,-0.00035,0.00005,-0.00005,-0.00040,0.97500,0.50000,0.05000,0.92500,0.40000,0.45000,1
202306140043,1.08070,1.08075,1.08035,1.08065,0.00040,0.00020,-0.00015,0.00005,-0.00005,-0.00020,0.97500,0.50000,0.05000,0.92500,0.40000,0.45000,1
202306140044,1.08065,1.08100,1.08060,1.08065,0.00040,-0.00005,0.00025,0.00025,0.00000,0.00000,0.97500,0.50000,0.05000,0.92500,0.40000,0.45000,1
202306140044,1.08065,1.08100,1.08060,1.08065,0.00040,-0.00005,0.00025,0.00025,0.00000,0.00000,0.97500,0.50000,0.05000,0.92500,0.40000,0.45000,1
202306140045,1.08065,1.08075,1.08050,1.08070,0.00025,0.00000,-0.00025,-0.00010,0.00005,-0.00015,0.97500,0.50000,0.05000,0.92500,0.40000,0.45000,1
202306140048,1.08050,1.08075,1.08025,1.08035,0.00050,-0.00005,0.00005,0.00005,-0.00015,0.00000,0.97500,0.50000,0.05000,0.92500,0.40000,0.45000,1
202306140049,1.08035,1.08130,1.08035,1.08130,0.00095,-0.00015,0.00055,0.00010,0.00095,0.00045,0.97500,0.50000,0.05000,0.92500,0.40000,0.45000,1
202306140050,1.08130,1.08200,1.08120,1.08180,0.00080,0.00095,0.00070,0.00085,0.00050,-0.00015,0.97500,0.50000,0.05000,0.92500,0.40000,0.45000,1
202306140051,1.08180,1.08290,1.08155,1.08280,0.00135,0.00050,0.00090,0.00035,0.00100,0.00055,0.97500,0.50000,0.05000,0.92500,0.40000,0.45000,1
202306140060,1.08515,1.08565,1.08500,1.08560,0.00065,0.00040,0.00025,0.00035,0.00045,-0.00010,0.97500,0.50000,0.05000,0.92500,0.40000,0.45000,1
202306140063,1.08505,1.08575,1.08485,1.08570,0.00090,0.00010,0.00040,-0.00005,0.00065,0.00045,0.97500,0.50000,0.05000,0.92500,0.40000,0.45000,1
202306140064,1.08570,1.08585,1.08540,1.08580,0.00045,0.00065,0.00010,0.00055,0.00010,-0.00045,0.97500,0.50000,0.05000,0.92500,0.40000,0.45000,1
202306140065,1.08580,1.08595,1.08555,1.08590,0.00040,0.00010,0.00010,0.00015,0.00010,-0.00005,0.97500,0.50000,0.05000,0.92500,0.40000,0.45000,1
202306140065,1.08580,1.08595,1.08555,1.08590,0.00040,0.00010,0.00010,0.00015,0.00010,-0.00005,0.97500,0.50000,0.05000,0.92500,0.40000,0.45000,1
202306140066,1.08590,1.08625,1.08585,1.08620,0.00040,0.00010,0.00030,0.00030,0.00030,0.00000,0.97500,0.50000,0.05000,0.92500,0.40000,0.45000,1
