20230828081500,108102,108154,108101,108150,108127,108139,108086,108102,108092,108135,108091,108127,108094,108111,108077,108092,108077,108104,108053,108094,108069,108080,108060,108077,108089,108091,108067,108069,108107,108114,108087,108089,108095,108113,108090,108107,108090,108104,108081,108095,108081,108097,108072,108090,108080,108091,108075,108081,108088,108097,108077,108080,108084,108100,108080,108088,108063,108091,108063,108084,108064,108071,108052,108063,LONG
20230828080000,108127,108139,108086,108102,108092,108135,108091,108127,108094,108111,108077,108092,108077,108104,108053,108094,108069,108080,108060,108077,108089,108091,108067,108069,108107,108114,108087,108089,108095,108113,108090,108107,108090,108104,108081,108095,108081,108097,108072,108090,108080,108091,108075,108081,108088,108097,108077,108080,108084,108100,108080,108088,108063,108091,108063,108084,108064,108071,108052,108063,108026,108064,108014,108064,LONG
20230828074500,108092,108135,108091,108127,108094,108111,108077,108092,108077,108104,108053,108094,108069,108080,108060,108077,108089,108091,108067,108069,108107,108114,108087,108089,108095,108113,108090,108107,108090,108104,108081,108095,108081,108097,108072,108090,108080,108091,108075,108081,108088,108097,108077,108080,108084,108100,108080,108088,108063,108091,108063,108084,108064,108071,108052,108063,108026,108064,108014,108064,108063,108070,108018,108026,LONG
20230828073000,108094,108111,108077,108092,108077,108104,108053,108094,108069,108080,108060,108077,108089,108091,108067,108069,108107,108114,108087,108089,108095,108113,108090,108107,108090,108104,108081,108095,108081,108097,108072,108090,108080,108091,108075,108081,108088,108097,108077,108080,108084,108100,108080,108088,108063,108091,108063,108084,108064,108071,108052,108063,108026,108064,108014,108064,108063,108070,108018,108026,108088,108094,108038,108063,LONG
20230828071500,108077,108104,108053,108094,108069,108080,108060,108077,108089,108091,108067,108069,108107,108114,108087,108089,108095,108113,108090,108107,108090,108104,108081,108095,108081,108097,108072,108090,108080,108091,108075,108081,108088,108097,108077,108080,108084,108100,108080,108088,108063,108091,108063,108084,108064,108071,108052,108063,108026,108064,108014,108064,108063,108070,108018,108026,108088,108094,108038,108063,108050,108101,108048,108088,LONG
20230828103000,108061,108065,108017,108036,108089,108107,108061,108061,108141,108162,108080,108089,108149,108210,108137,108141,108182,108196,108136,108149,108161,108196,108153,108182,108181,108186,108158,108161,108147,108191,108146,108181,108150,108186,108146,108147,108102,108154,108101,108150,108127,108139,108086,108102,108092,108135,108091,108127,108094,108111,108077,108092,108077,108104,108053,108094,108069,108080,108060,108077,108089,108091,108067,108069,SHORT
20230828101500,108089,108107,108061,108061,108141,108162,108080,108089,108149,108210,108137,108141,108182,108196,108136,108149,108161,108196,108153,108182,108181,108186,108158,108161,108147,108191,108146,108181,108150,108186,108146,108147,108102,108154,108101,108150,108127,108139,108086,108102,108092,108135,108091,108127,108094,108111,108077,108092,108077,108104,108053,108094,108069,108080,108060,108077,108089,108091,108067,108069,108107,108114,108087,108089,SHORT
20230828100000,108141,108162,108080,108089,108149,108210,108137,108141,108182,108196,108136,108149,108161,108196,108153,108182,108181,108186,108158,108161,108147,108191,108146,108181,108150,108186,108146,108147,108102,108154,108101,108150,108127,108139,108086,108102,108092,108135,108091,108127,108094,108111,108077,108092,108077,108104,108053,108094,108069,108080,108060,108077,108089,108091,108067,108069,108107,108114,108087,108089,108095,108113,108090,108107,SHORT
20230828094500,108149,108210,108137,108141,108182,108196,108136,108149,108161,108196,108153,108182,108181,108186,108158,108161,108147,108191,108146,108181,108150,108186,108146,108147,108102,108154,108101,108150,108127,108139,108086,108102,108092,108135,108091,108127,108094,108111,108077,108092,108077,108104,108053,108094,108069,108080,108060,108077,108089,108091,108067,108069,108107,108114,108087,108089,108095,108113,108090,108107,108090,108104,108081,108095,SHORT
20230828093000,108182,108196,108136,108149,108161,108196,108153,108182,108181,108186,108158,108161,108147,108191,108146,108181,108150,108186,108146,108147,108102,108154,108101,108150,108127,108139,108086,108102,108092,108135,108091,108127,108094,108111,108077,108092,108077,108104,108053,108094,108069,108080,108060,108077,108089,108091,108067,108069,108107,108114,108087,108089,108095,108113,108090,108107,108090,108104,108081,108095,108081,108097,108072,108090,SHORT
20230828091500,108161,108196,108153,108182,108181,108186,108158,108161,108147,108191,108146,108181,108150,108186,108146,108147,108102,108154,108101,108150,108127,108139,108086,108102,108092,108135,108091,108127,108094,108111,108077,108092,108077,108104,108053,108094,108069,108080,108060,108077,108089,108091,108067,108069,108107,108114,108087,108089,108095,108113,108090,108107,108090,108104,108081,108095,108081,108097,108072,108090,108080,108091,108075,108081,SHORT
20230828124500,108159,108223,108159,108184,108114,108174,108107,108159,108079,108121,108060,108114,108063,108093,108045,108079,108027,108066,108005,108063,108052,108062,108011,108027,108006,108070,108001,108052,108074,108075,108001,108006,108036,108080,107994,108074,108061,108065,108017,108036,108089,108107,108061,108061,108141,108162,108080,108089,108149,108210,108137,108141,108182,108196,108136,108149,108161,108196,108153,108182,108181,108186,108158,108161,SHORT
20230828123000,108114,108174,108107,108159,108079,108121,108060,108114,108063,108093,108045,108079,108027,108066,108005,108063,108052,108062,108011,108027,108006,108070,108001,108052,108074,108075,108001,108006,108036,108080,107994,108074,108061,108065,108017,108036,108089,108107,108061,108061,108141,108162,108080,108089,108149,108210,108137,108141,108182,108196,108136,108149,108161,108196,108153,108182,108181,108186,108158,108161,108147,108191,108146,108181,SHORT
20230828121500,108079,108121,108060,108114,108063,108093,108045,108079,108027,108066,108005,108063,108052,108062,108011,108027,108006,108070,108001,108052,108074,108075,108001,108006,108036,108080,107994,108074,108061,108065,108017,108036,108089,108107,108061,108061,108141,108162,108080,108089,108149,108210,108137,108141,108182,108196,108136,108149,108161,108196,108153,108182,108181,108186,108158,108161,108147,108191,108146,108181,108150,108186,108146,108147,SHORT
20230828120000,108063,108093,108045,108079,108027,108066,108005,108063,108052,108062,108011,108027,108006,108070,108001,108052,108074,108075,108001,108006,108036,108080,107994,108074,108061,108065,108017,108036,108089,108107,108061,108061,108141,108162,108080,108089,108149,108210,108137,108141,108182,108196,108136,108149,108161,108196,108153,108182,108181,108186,108158,108161,108147,108191,108146,108181,108150,108186,108146,108147,108102,108154,108101,108150,SHORT
20230828114500,108027,108066,108005,108063,108052,108062,108011,108027,108006,108070,108001,108052,108074,108075,108001,108006,108036,108080,107994,108074,108061,108065,108017,108036,108089,108107,108061,108061,108141,108162,108080,108089,108149,108210,108137,108141,108182,108196,108136,108149,108161,108196,108153,108182,108181,108186,108158,108161,108147,108191,108146,108181,108150,108186,108146,108147,108102,108154,108101,108150,108127,108139,108086,108102,SHORT
20230828140000,108088,108097,108028,108043,108076,108098,108068,108088,108103,108115,108063,108076,108118,108126,108069,108103,108184,108194,108105,108118,108159,108223,108159,108184,108114,108174,108107,108159,108079,108121,108060,108114,108063,108093,108045,108079,108027,108066,108005,108063,108052,108062,108011,108027,108006,108070,108001,108052,108074,108075,108001,108006,108036,108080,107994,108074,108061,108065,108017,108036,108089,108107,108061,108061,SHORT
20230828134500,108076,108098,108068,108088,108103,108115,108063,108076,108118,108126,108069,108103,108184,108194,108105,108118,108159,108223,108159,108184,108114,108174,108107,108159,108079,108121,108060,108114,108063,108093,108045,108079,108027,108066,108005,108063,108052,108062,108011,108027,108006,108070,108001,108052,108074,108075,108001,108006,108036,108080,107994,108074,108061,108065,108017,108036,108089,108107,108061,108061,108141,108162,108080,108089,SHORT
20230828133000,108103,108115,108063,108076,108118,108126,108069,108103,108184,108194,108105,108118,108159,108223,108159,108184,108114,108174,108107,108159,108079,108121,108060,108114,108063,108093,108045,108079,108027,108066,108005,108063,108052,108062,108011,108027,108006,108070,108001,108052,108074,108075,108001,108006,108036,108080,107994,108074,108061,108065,108017,108036,108089,108107,108061,108061,108141,108162,108080,108089,108149,108210,108137,108141,SHORT
20230828131500,108118,108126,108069,108103,108184,108194,108105,108118,108159,108223,108159,108184,108114,108174,108107,108159,108079,108121,108060,108114,108063,108093,108045,108079,108027,108066,108005,108063,108052,108062,108011,108027,108006,108070,108001,108052,108074,108075,108001,108006,108036,108080,107994,108074,108061,108065,108017,108036,108089,108107,108061,108061,108141,108162,108080,108089,108149,108210,108137,108141,108182,108196,108136,108149,SHORT
20230828130000,108184,108194,108105,108118,108159,108223,108159,108184,108114,108174,108107,108159,108079,108121,108060,108114,108063,108093,108045,108079,108027,108066,108005,108063,108052,108062,108011,108027,108006,108070,108001,108052,108074,108075,108001,108006,108036,108080,107994,108074,108061,108065,108017,108036,108089,108107,108061,108061,108141,108162,108080,108089,108149,108210,108137,108141,108182,108196,108136,108149,108161,108196,108153,108182,SHORT
20230828220000,108175,108205,108165,108180,108142,108180,108140,108175,108111,108142,108100,108142,108116,108137,108090,108111,108082,108124,108081,108116,108083,108102,108072,108082,108064,108098,108059,108083,108086,108087,108054,108064,108096,108106,108068,108086,108100,108113,108080,108096,108062,108100,108039,108100,108076,108098,108055,108062,108099,108125,108066,108076,108062,108107,108048,108099,108086,108086,108040,108062,108090,108099,108071,108086,LONG
20230828214500,108142,108180,108140,108175,108111,108142,108100,108142,108116,108137,108090,108111,108082,108124,108081,108116,108083,108102,108072,108082,108064,108098,108059,108083,108086,108087,108054,108064,108096,108106,108068,108086,108100,108113,108080,108096,108062,108100,108039,108100,108076,108098,108055,108062,108099,108125,108066,108076,108062,108107,108048,108099,108086,108086,108040,108062,108090,108099,108071,108086,108071,108101,108053,108090,LONG
20230828213000,108111,108142,108100,108142,108116,108137,108090,108111,108082,108124,108081,108116,108083,108102,108072,108082,108064,108098,108059,108083,108086,108087,108054,108064,108096,108106,108068,108086,108100,108113,108080,108096,108062,108100,108039,108100,108076,108098,108055,108062,108099,108125,108066,108076,108062,108107,108048,108099,108086,108086,108040,108062,108090,108099,108071,108086,108071,108101,108053,108090,108051,108104,108048,108071,LONG
20230828211500,108116,108137,108090,108111,108082,108124,108081,108116,108083,108102,108072,108082,108064,108098,108059,108083,108086,108087,108054,108064,108096,108106,108068,108086,108100,108113,108080,108096,108062,108100,108039,108100,108076,108098,108055,108062,108099,108125,108066,108076,108062,108107,108048,108099,108086,108086,108040,108062,108090,108099,108071,108086,108071,108101,108053,108090,108051,108104,108048,108071,108049,108071,108043,108051,LONG
20230828210000,108082,108124,108081,108116,108083,108102,108072,108082,108064,108098,108059,108083,108086,108087,108054,108064,108096,108106,108068,108086,108100,108113,108080,108096,108062,108100,108039,108100,108076,108098,108055,108062,108099,108125,108066,108076,108062,108107,108048,108099,108086,108086,108040,108062,108090,108099,108071,108086,108071,108101,108053,108090,108051,108104,108048,108071,108049,108071,108043,108051,108056,108077,108028,108049,LONG
20230828204500,108083,108102,108072,108082,108064,108098,108059,108083,108086,108087,108054,108064,108096,108106,108068,108086,108100,108113,108080,108096,108062,108100,108039,108100,108076,108098,108055,108062,108099,108125,108066,108076,108062,108107,108048,108099,108086,108086,108040,108062,108090,108099,108071,108086,108071,108101,108053,108090,108051,108104,108048,108071,108049,108071,108043,108051,108056,108077,108028,108049,108089,108116,108036,108056,LONG
20230828203000,108064,108098,108059,108083,108086,108087,108054,108064,108096,108106,108068,108086,108100,108113,108080,108096,108062,108100,108039,108100,108076,108098,108055,108062,108099,108125,108066,108076,108062,108107,108048,108099,108086,108086,108040,108062,108090,108099,108071,108086,108071,108101,108053,108090,108051,108104,108048,108071,108049,108071,108043,108051,108056,108077,108028,108049,108089,108116,108036,108056,108078,108142,108064,108089,LONG
20230825224500,107925,107940,107915,107930,107970,107980,107920,107925,108030,108035,107950,107970,108078,108079,107995,108030,108094,108108,108063,108078,108084,108109,108077,108094,108072,108090,108063,108084,108071,108094,108053,108072,108107,108126,108066,108071,108046,108110,108031,108107,107988,108048,107987,108046,107936,107992,107908,107988,107992,107996,107923,107936,108014,108027,107957,107992,107963,108028,107963,108014,107958,107974,107924,107963,SHORT
20230825223000,107970,107980,107920,107925,108030,108035,107950,107970,108078,108079,107995,108030,108094,108108,108063,108078,108084,108109,108077,108094,108072,108090,108063,108084,108071,108094,108053,108072,108107,108126,108066,108071,108046,108110,108031,108107,107988,108048,107987,108046,107936,107992,107908,107988,107992,107996,107923,107936,108014,108027,107957,107992,107963,108028,107963,108014,107958,107974,107924,107963,107969,108003,107940,107958,SHORT
20230825221500,108030,108035,107950,107970,108078,108079,107995,108030,108094,108108,108063,108078,108084,108109,108077,108094,108072,108090,108063,108084,108071,108094,108053,108072,108107,108126,108066,108071,108046,108110,108031,108107,107988,108048,107987,108046,107936,107992,107908,107988,107992,107996,107923,107936,108014,108027,107957,107992,107963,108028,107963,108014,107958,107974,107924,107963,107969,108003,107940,107958,107947,107981,107910,107969,SHORT
20230825220000,108078,108079,107995,108030,108094,108108,108063,108078,108084,108109,108077,108094,108072,108090,108063,108084,108071,108094,108053,108072,108107,108126,108066,108071,108046,108110,108031,108107,107988,108048,107987,108046,107936,107992,107908,107988,107992,107996,107923,107936,108014,108027,107957,107992,107963,108028,107963,108014,107958,107974,107924,107963,107969,108003,107940,107958,107947,107981,107910,107969,107862,107957,107855,107947,SHORT
20230825214500,108094,108108,108063,108078,108084,108109,108077,108094,108072,108090,108063,108084,108071,108094,108053,108072,108107,108126,108066,108071,108046,108110,108031,108107,107988,108048,107987,108046,107936,107992,107908,107988,107992,107996,107923,107936,108014,108027,107957,107992,107963,108028,107963,108014,107958,107974,107924,107963,107969,108003,107940,107958,107947,107981,107910,107969,107862,107957,107855,107947,107901,107912,107840,107862,SHORT
20230825191500,107963,108028,107963,108014,107958,107974,107924,107963,107969,108003,107940,107958,107947,107981,107910,107969,107862,107957,107855,107947,107901,107912,107840,107862,107858,107908,107831,107901,107787,107878,107685,107858,107716,107847,107682,107787,107773,107834,107659,107716,107904,107913,107770,107773,108317,108421,107901,107904,108083,108395,107946,108317,108004,108086,108001,108083,108045,108098,107992,108004,108076,108086,108025,108045,LONG
20230825190000,107958,107974,107924,107963,107969,108003,107940,107958,107947,107981,107910,107969,107862,107957,107855,107947,107901,107912,107840,107862,107858,107908,107831,107901,107787,107878,107685,107858,107716,107847,107682,107787,107773,107834,107659,107716,107904,107913,107770,107773,108317,108421,107901,107904,108083,108395,107946,108317,108004,108086,108001,108083,108045,108098,107992,108004,108076,108086,108025,108045,108128,108150,108073,108076,LONG
20230825184500,107969,108003,107940,107958,107947,107981,107910,107969,107862,107957,107855,107947,107901,107912,107840,107862,107858,107908,107831,107901,107787,107878,107685,107858,107716,107847,107682,107787,107773,107834,107659,107716,107904,107913,107770,107773,108317,108421,107901,107904,108083,108395,107946,108317,108004,108086,108001,108083,108045,108098,107992,108004,108076,108086,108025,108045,108128,108150,108073,108076,108142,108175,108106,108128,LONG
20230825183000,107947,107981,107910,107969,107862,107957,107855,107947,107901,107912,107840,107862,107858,107908,107831,107901,107787,107878,107685,107858,107716,107847,107682,107787,107773,107834,107659,107716,107904,107913,107770,107773,108317,108421,107901,107904,108083,108395,107946,108317,108004,108086,108001,108083,108045,108098,107992,108004,108076,108086,108025,108045,108128,108150,108073,108076,108142,108175,108106,108128,108092,108150,108081,108142,LONG
20230825181500,107862,107957,107855,107947,107901,107912,107840,107862,107858,107908,107831,107901,107787,107878,107685,107858,107716,107847,107682,107787,107773,107834,107659,107716,107904,107913,107770,107773,108317,108421,107901,107904,108083,108395,107946,108317,108004,108086,108001,108083,108045,108098,107992,108004,108076,108086,108025,108045,108128,108150,108073,108076,108142,108175,108106,108128,108092,108150,108081,108142,108098,108114,108058,108092,LONG
20230825180000,107901,107912,107840,107862,107858,107908,107831,107901,107787,107878,107685,107858,107716,107847,107682,107787,107773,107834,107659,107716,107904,107913,107770,107773,108317,108421,107901,107904,108083,108395,107946,108317,108004,108086,108001,108083,108045,108098,107992,108004,108076,108086,108025,108045,108128,108150,108073,108076,108142,108175,108106,108128,108092,108150,108081,108142,108098,108114,108058,108092,108028,108104,108002,108098,LONG
20230825174500,107858,107908,107831,107901,107787,107878,107685,107858,107716,107847,107682,107787,107773,107834,107659,107716,107904,107913,107770,107773,108317,108421,107901,107904,108083,108395,107946,108317,108004,108086,108001,108083,108045,108098,107992,108004,108076,108086,108025,108045,108128,108150,108073,108076,108142,108175,108106,108128,108092,108150,108081,108142,108098,108114,108058,108092,108028,108104,108002,108098,108021,108049,107993,108028,LONG
20230825173000,107787,107878,107685,107858,107716,107847,107682,107787,107773,107834,107659,107716,107904,107913,107770,107773,108317,108421,107901,107904,108083,108395,107946,108317,108004,108086,108001,108083,108045,108098,107992,108004,108076,108086,108025,108045,108128,108150,108073,108076,108142,108175,108106,108128,108092,108150,108081,108142,108098,108114,108058,108092,108028,108104,108002,108098,108021,108049,107993,108028,108049,108071,108019,108021,LONG
20230825171500,107716,107847,107682,107787,107773,107834,107659,107716,107904,107913,107770,107773,108317,108421,107901,107904,108083,108395,107946,108317,108004,108086,108001,108083,108045,108098,107992,108004,108076,108086,108025,108045,108128,108150,108073,108076,108142,108175,108106,108128,108092,108150,108081,108142,108098,108114,108058,108092,108028,108104,108002,108098,108021,108049,107993,108028,108049,108071,108019,108021,108074,108098,108045,108049,LONG
20230825203000,108046,108110,108031,108107,107988,108048,107987,108046,107936,107992,107908,107988,107992,107996,107923,107936,108014,108027,107957,107992,107963,108028,107963,108014,107958,107974,107924,107963,107969,108003,107940,107958,107947,107981,107910,107969,107862,107957,107855,107947,107901,107912,107840,107862,107858,107908,107831,107901,107787,107878,107685,107858,107716,107847,107682,107787,107773,107834,107659,107716,107904,107913,107770,107773,LONG
20230825201500,107988,108048,107987,108046,107936,107992,107908,107988,107992,107996,107923,107936,108014,108027,107957,107992,107963,108028,107963,108014,107958,107974,107924,107963,107969,108003,107940,107958,107947,107981,107910,107969,107862,107957,107855,107947,107901,107912,107840,107862,107858,107908,107831,107901,107787,107878,107685,107858,107716,107847,107682,107787,107773,107834,107659,107716,107904,107913,107770,107773,108317,108421,107901,107904,LONG
20230825131500,108029,108115,108019,108074,107975,108036,107975,108029,107964,107999,107949,107975,107973,107984,107949,107964,107900,107975,107896,107973,107885,107949,107884,107900,107908,107927,107872,107885,107909,107913,107884,107908,107864,107913,107849,107909,107854,107884,107847,107864,107782,107857,107782,107854,107778,107840,107777,107782,107715,107781,107659,107778,107843,107849,107683,107715,107854,107906,107811,107843,107901,107922,107831,107854,LONG
20230825130000,107975,108036,107975,108029,107964,107999,107949,107975,107973,107984,107949,107964,107900,107975,107896,107973,107885,107949,107884,107900,107908,107927,107872,107885,107909,107913,107884,107908,107864,107913,107849,107909,107854,107884,107847,107864,107782,107857,107782,107854,107778,107840,107777,107782,107715,107781,107659,107778,107843,107849,107683,107715,107854,107906,107811,107843,107901,107922,107831,107854,107810,107906,107808,107901,LONG
20230825124500,107964,107999,107949,107975,107973,107984,107949,107964,107900,107975,107896,107973,107885,107949,107884,107900,107908,107927,107872,107885,107909,107913,107884,107908,107864,107913,107849,107909,107854,107884,107847,107864,107782,107857,107782,107854,107778,107840,107777,107782,107715,107781,107659,107778,107843,107849,107683,107715,107854,107906,107811,107843,107901,107922,107831,107854,107810,107906,107808,107901,107849,107865,107799,107810,LONG
20230825123000,107973,107984,107949,107964,107900,107975,107896,107973,107885,107949,107884,107900,107908,107927,107872,107885,107909,107913,107884,107908,107864,107913,107849,107909,107854,107884,107847,107864,107782,107857,107782,107854,107778,107840,107777,107782,107715,107781,107659,107778,107843,107849,107683,107715,107854,107906,107811,107843,107901,107922,107831,107854,107810,107906,107808,107901,107849,107865,107799,107810,107903,107908,107842,107849,LONG
20230825121500,107900,107975,107896,107973,107885,107949,107884,107900,107908,107927,107872,107885,107909,107913,107884,107908,107864,107913,107849,107909,107854,107884,107847,107864,107782,107857,107782,107854,107778,107840,107777,107782,107715,107781,107659,107778,107843,107849,107683,107715,107854,107906,107811,107843,107901,107922,107831,107854,107810,107906,107808,107901,107849,107865,107799,107810,107903,107908,107842,107849,107880,107909,107861,107903,LONG
20230825120000,107885,107949,107884,107900,107908,107927,107872,107885,107909,107913,107884,107908,107864,107913,107849,107909,107854,107884,107847,107864,107782,107857,107782,107854,107778,107840,107777,107782,107715,107781,107659,107778,107843,107849,107683,107715,107854,107906,107811,107843,107901,107922,107831,107854,107810,107906,107808,107901,107849,107865,107799,107810,107903,107908,107842,107849,107880,107909,107861,107903,107901,107901,107838,107880,LONG
20230825114500,107908,107927,107872,107885,107909,107913,107884,107908,107864,107913,107849,107909,107854,107884,107847,107864,107782,107857,107782,107854,107778,107840,107777,107782,107715,107781,107659,107778,107843,107849,107683,107715,107854,107906,107811,107843,107901,107922,107831,107854,107810,107906,107808,107901,107849,107865,107799,107810,107903,107908,107842,107849,107880,107909,107861,107903,107901,107901,107838,107880,107842,107916,107831,107901,LONG
20230825113000,107909,107913,107884,107908,107864,107913,107849,107909,107854,107884,107847,107864,107782,107857,107782,107854,107778,107840,107777,107782,107715,107781,107659,107778,107843,107849,107683,107715,107854,107906,107811,107843,107901,107922,107831,107854,107810,107906,107808,107901,107849,107865,107799,107810,107903,107908,107842,107849,107880,107909,107861,107903,107901,107901,107838,107880,107842,107916,107831,107901,107823,107844,107817,107842,LONG
20230825111500,107864,107913,107849,107909,107854,107884,107847,107864,107782,107857,107782,107854,107778,107840,107777,107782,107715,107781,107659,107778,107843,107849,107683,107715,107854,107906,107811,107843,107901,107922,107831,107854,107810,107906,107808,107901,107849,107865,107799,107810,107903,107908,107842,107849,107880,107909,107861,107903,107901,107901,107838,107880,107842,107916,107831,107901,107823,107844,107817,107842,107810,107842,107806,107823,LONG
20230825110000,107854,107884,107847,107864,107782,107857,107782,107854,107778,107840,107777,107782,107715,107781,107659,107778,107843,107849,107683,107715,107854,107906,107811,107843,107901,107922,107831,107854,107810,107906,107808,107901,107849,107865,107799,107810,107903,107908,107842,107849,107880,107909,107861,107903,107901,107901,107838,107880,107842,107916,107831,107901,107823,107844,107817,107842,107810,107842,107806,107823,107826,107827,107783,107810,LONG
20230825104500,107782,107857,107782,107854,107778,107840,107777,107782,107715,107781,107659,107778,107843,107849,107683,107715,107854,107906,107811,107843,107901,107922,107831,107854,107810,107906,107808,107901,107849,107865,107799,107810,107903,107908,107842,107849,107880,107909,107861,107903,107901,107901,107838,107880,107842,107916,107831,107901,107823,107844,107817,107842,107810,107842,107806,107823,107826,107827,107783,107810,107782,107834,107779,107826,LONG
