1.08771,1.08772,1.08771,1.08773,1.08762,1.08785,1.08750,1.08745,1.08756,1.08779,1.08786,1.08773,1.08756,1.08774,1.08807,1.08770,1.08755,1.08748,1.08734,1.08666,1.08656,1.08664,1.08675,1.08668,1.08684,1.08710,1.08653,1.08643,1.08624,1.08649,1.08579,1.08563,1.08605,1.08624,1.08655,1.08691,1.08721,1.08703,1.08788,1.08794,1.08721,1.08668,1.08664,1.08628,1.08735,1.08765,1.08823,1.08740,1.08714,1.08719,1.08715,1.08751,1.08826,1.08786,1.08794,1.08736,1.08721,1.08744,1.08765,1.08704,1.08587,1.08640,1.08672,1.08647,1.08575,1.08490,1.08649,1.08562,1.08545,1.08491,1.08575,1.08528,1.08592,1.08574,1.08633,1.08589,1.08622,1.08670,1.08624,1.08586,1.08613,1.08659,1.08703,1.08714,1.08770,1.08739,1.08721,1.08730,1.08775,1.08809,1.08821,1.08820,1.08816,1.08828,
1.08807,1.08823,1.08821,1.08836,1.08839,1.08862,1.08831,1.08826,1.08852,1.08940,1.08981,1.08978,1.08935,1.08961,1.09000,1.08960,1.08956,1.08935,1.08915,1.08959,1.08967,1.08955,1.08935,1.08945,1.08940,1.08942,1.08916,1.08920,1.08940,1.08949,1.09018,1.09053,1.09036,1.09042,1.09008,1.08961,1.08936,1.08882,1.08806,1.08853,1.08794,1.08798,1.08853,1.08941,1.08940,1.08847,1.08898,1.08906,1.08903,1.08950,1.08879,1.08904,1.08879,1.08893,1.08890,1.08868,1.08788,1.08774,1.08721,1.08667,1.08563,1.08526,1.08653,1.08641,1.08504,1.08597,1.08609,1.08607,1.08651,1.08521,1.08606,1.08678,1.08643,1.08619,1.08554,1.08589,1.08634,1.08597,1.08563,1.08589,1.08621,1.08639,1.08660,1.08677,1.08623,1.08618,1.08637,1.08666,1.08650,1.08692,1.08721,1.08743,1.08765,1.08765,
1.08756,1.08743,1.08783,1.08774,1.08760,1.08800,1.08793,1.08809,1.08799,1.08800,1.08801,1.08800,1.08867,1.08856,1.08853,1.08886,1.08879,1.08882,1.08881,1.08875,1.08870,1.08891,1.08874,1.08865,1.08881,1.08865,1.08870,1.08844,1.08815,1.08809,1.08797,1.08774,1.08791,1.08810,1.08765,1.08785,1.08856,1.08794,1.08794,1.08726,1.08703,1.08773,1.08764,1.08839,1.08764,1.08829,1.08760,1.08754,1.08786,1.08809,1.08869,1.08890,1.08874,1.08873,1.08835,1.08833,1.08827,1.08826,1.08855,1.08850,1.08779,1.08806,1.08776,1.08738,1.08708,1.08808,1.08730,1.08780,1.08819,1.08826,1.08825,1.08864,1.08831,1.08867,1.08819,1.08899,1.08905,1.08897,1.08921,1.08935,1.08913,1.08922,1.08937,1.08896,1.08913,1.08923,1.08921,1.08918,1.08924,1.08952,1.08953,1.08949,1.08967,1.08976,
1.08946,1.08934,1.08957,1.08912,1.08911,1.08921,1.08954,1.08920,1.08972,1.09011,1.09046,1.09005,1.09026,1.09019,1.09031,1.09080,1.09071,1.09072,1.09050,1.09041,1.09029,1.09020,1.09046,1.09035,1.09020,1.09030,1.09037,1.09005,1.09011,1.09017,1.09020,1.09086,1.09041,1.09049,1.09035,1.09026,1.09026,1.08977,1.08944,1.08990,1.08894,1.08918,1.08947,1.08967,1.08956,1.08969,1.08944,1.08897,1.08900,1.08869,1.08894,1.08837,1.08879,1.08900,1.08946,1.08968,1.08978,1.08926,1.08861,1.08882,1.08841,1.08916,1.08896,1.08914,1.08891,1.08897,1.08957,1.08949,1.08865,1.08853,1.08867,1.08911,1.08877,1.08940,1.08949,1.08979,1.08988,1.08964,1.08940,1.08859,1.08861,1.08902,1.08841,1.08805,1.08855,1.08849,1.08821,1.08835,1.08831,1.08843,1.08829,1.08823,1.08829,1.08827,
1.08835,1.08818,1.08816,1.08800,1.08799,1.08774,1.08780,1.08789,1.08815,1.08831,1.08811,1.08792,1.08788,1.08884,1.08879,1.08920,1.08931,1.08873,1.08863,1.08887,1.08922,1.08929,1.08956,1.08937,1.08944,1.08984,1.08973,1.09004,1.09044,1.09070,1.09020,1.09075,1.09074,1.09142,1.09148,1.09090,1.09060,1.09083,1.09037,1.09038,1.08981,1.08950,1.08890,1.08921,1.08878,1.08876,1.08830,1.08844,1.08793,1.08695,1.08716,1.08636,1.08649,1.08665,1.08719,1.08623,1.08627,1.08639,1.08688,1.08710,1.08718,1.08741,1.08705,1.08647,1.08575,1.08528,1.08489,1.08384,1.08236,1.08309,1.08335,1.08382,1.08300,1.08282,1.08318,1.08347,1.08282,1.08315,1.08356,1.08379,1.08370,1.08370,1.08379,1.08405,1.08469,1.08452,1.08479,1.08448,1.08455,1.08499,1.08513,1.08534,1.08519,1.08544,
1.08547,1.08534,1.08581,1.08586,1.08577,1.08573,1.08590,1.08561,1.08570,1.08561,1.08561,1.08569,1.08581,1.08581,1.08540,1.08569,1.08561,1.08571,1.08597,1.08606,1.08605,1.08590,1.08590,1.08592,1.08655,1.08646,1.08625,1.08607,1.08630,1.08621,1.08640,1.08647,1.08660,1.08634,1.08686,1.08697,1.08789,1.08735,1.08790,1.08736,1.08700,1.08699,1.08845,1.08882,1.09028,1.09028,1.09008,1.08968,1.08973,1.08979,1.08949,1.08966,1.09010,1.08928,1.08928,1.08880,1.08950,1.08949,1.09063,1.09119,1.09088,1.09249,1.09239,1.09316,1.09264,1.09033,1.09023,1.09066,1.09035,1.09009,1.08928,1.09025,1.08984,1.09005,1.08978,1.09021,1.09025,1.09054,1.08940,1.08950,1.08909,1.08928,1.08872,1.08861,1.08886,1.08885,1.08870,1.08845,1.08858,1.08801,1.08793,1.08818,1.08835,1.08850,
1.08869,1.08861,1.08858,1.08842,1.08823,1.08812,1.08754,1.08738,1.08753,1.08742,1.08723,1.08730,1.08762,1.08776,1.08786,1.08793,1.08764,1.08773,1.08800,1.08795,1.08789,1.08779,1.08806,1.08804,1.08774,1.08756,1.08759,1.08779,1.08785,1.08783,1.08795,1.08819,1.08855,1.08862,1.08896,1.08894,1.08870,1.08879,1.08879,1.08912,1.08956,1.08992,1.08932,1.08932,1.08942,1.08959,1.08978,1.08953,1.08967,1.08931,1.08904,1.08888,1.08905,1.08949,1.08907,1.08885,1.08920,1.08882,1.08934,1.08899,1.08909,1.08793,1.08643,1.08676,1.08589,1.08603,1.08469,1.08443,1.08381,1.08317,1.08356,1.08365,1.08344,1.08363,1.08371,1.08444,1.08328,1.08378,1.08431,1.08412,1.08374,1.08302,1.08276,1.08280,1.08329,1.08360,1.08353,1.08339,1.08381,1.08398,1.08416,1.08442,1.08459,1.08462,
1.08473,1.08468,1.08459,1.08457,1.08434,1.08456,1.08416,1.08385,1.08422,1.08399,1.08411,1.08444,1.08434,1.08445,1.08466,1.08479,1.08472,1.08442,1.08455,1.08451,1.08457,1.08451,1.08420,1.08434,1.08399,1.08397,1.08410,1.08399,1.08435,1.08426,1.08368,1.08385,1.08310,1.08294,1.08255,1.08168,1.08159,1.08195,1.08254,1.08276,1.08347,1.08403,1.08394,1.08384,1.08466,1.08442,1.08561,1.08612,1.08609,1.08649,1.08678,1.08736,1.08707,1.08747,1.08750,1.08706,1.08702,1.08675,1.08747,1.08743,1.08707,1.08721,1.08709,1.08642,1.08713,1.08739,1.08632,1.08573,1.08618,1.08642,1.08617,1.08665,1.08637,1.08650,1.08679,1.08650,1.08607,1.08637,1.08641,1.08634,1.08598,1.08558,1.08589,1.08569,1.08599,1.08581,1.08612,1.08592,1.08584,1.08545,1.08559,1.08546,1.08528,1.08536,
1.08445,1.08458,1.08434,1.08458,1.08431,1.08423,1.08424,1.08430,1.08427,1.08448,1.08480,1.08448,1.08469,1.08441,1.08423,1.08431,1.08443,1.08436,1.08460,1.08440,1.08435,1.08451,1.08459,1.08451,1.08475,1.08448,1.08422,1.08410,1.08419,1.08399,1.08431,1.08431,1.08457,1.08466,1.08440,1.08470,1.08470,1.08372,1.08370,1.08377,1.08379,1.08348,1.08317,1.08273,1.08282,1.08252,1.08225,1.08165,1.08184,1.08192,1.08205,1.08189,1.08238,1.08230,1.08273,1.08326,1.08352,1.08221,1.08196,1.08214,1.08224,1.08205,1.08092,1.08092,1.08074,1.08071,1.08075,1.08016,1.08017,1.07975,1.08056,1.08075,1.08045,1.08060,1.08121,1.08150,1.08140,1.08117,1.08104,1.08118,1.08124,1.08115,1.08165,1.08177,1.08186,1.08191,1.08300,1.08369,1.08328,1.08312,1.08309,1.08333,1.08330,1.08321,
1.08307,1.08334,1.08347,1.08365,1.08349,1.08338,1.08353,1.08378,1.08389,1.08410,1.08370,1.08357,1.08333,1.08352,1.08315,1.08306,1.08326,1.08341,1.08319,1.08320,1.08321,1.08307,1.08331,1.08332,1.08291,1.08254,1.08256,1.08268,1.08247,1.08225,1.08249,1.08207,1.08206,1.08151,1.08138,1.08140,1.08168,1.08228,1.08255,1.08198,1.08246,1.08221,1.08199,1.08210,1.08254,1.08271,1.08265,1.08288,1.08351,1.08384,1.08379,1.08435,1.08476,1.08419,1.08417,1.08440,1.08429,1.08477,1.08407,1.08413,1.08428,1.08346,1.08438,1.08502,1.08495,1.08503,1.08324,1.08382,1.08418,1.08370,1.08385,1.08393,1.08431,1.08431,1.08472,1.08431,1.08390,1.08389,1.08353,1.08352,1.08355,1.08359,1.08381,1.08418,1.08451,1.08461,1.08438,1.08434,1.08422,1.08447,1.08441,1.08459,1.08465,1.08455,
1.08426,1.08442,1.08433,1.08439,1.08439,1.08431,1.08458,1.08453,1.08422,1.08428,1.08419,1.08410,1.08379,1.08313,1.08222,1.08205,1.08172,1.08182,1.08177,1.08183,1.08167,1.08187,1.08201,1.08192,1.08208,1.08207,1.08197,1.08203,1.08201,1.08205,1.08185,1.08182,1.08180,1.08157,1.08202,1.08210,1.08184,1.08161,1.08125,1.08186,1.08242,1.08189,1.08327,1.08352,1.08318,1.08224,1.08263,1.08294,1.08284,1.08255,1.08343,1.08396,1.08369,1.08390,1.08386,1.08343,1.08376,1.08368,1.08391,1.08453,1.08545,1.08576,1.08693,1.08654,1.08752,1.08800,1.08748,1.08641,1.08572,1.08616,1.08522,1.08470,1.08479,1.08545,1.08519,1.08440,1.08510,1.08496,1.08487,1.08479,1.08481,1.08461,1.08314,1.08315,1.08575,1.08403,1.08126,1.08028,1.08037,1.08078,1.08061,1.08121,1.08144,1.08184,
1.08163,1.08143,1.08140,1.08098,1.08103,1.08040,1.08030,1.08098,1.08135,1.08082,1.08104,1.08100,1.08092,1.08091,1.08169,1.08176,1.08218,1.08194,1.08198,1.08142,1.08133,1.08118,1.08113,1.08097,1.08078,1.08078,1.08059,1.08051,1.08045,1.08027,1.08036,1.08002,1.08018,1.07962,1.07917,1.07842,1.07852,1.07933,1.07858,1.07831,1.07861,1.07919,1.07928,1.07984,1.07943,1.07984,1.08015,1.07967,1.07969,1.07931,1.07943,1.08059,1.08074,1.08084,1.08122,1.08146,1.08179,1.08153,1.08152,1.08134,1.08229,1.08139,1.08195,1.08159,1.08238,1.08269,1.08233,1.08315,1.08281,1.08265,1.08423,1.08493,1.08602,1.08644,1.08695,1.08618,1.08668,1.08728,1.08697,1.08636,1.08691,1.08700,1.08745,1.08732,1.08729,1.08720,1.08725,1.08712,1.08706,1.08718,1.08702,1.08705,1.08712,1.08716,
1.08728,1.08730,1.08753,1.08745,1.08738,1.08744,1.08769,1.08793,1.08794,1.08729,1.08733,1.08738,1.08730,1.08717,1.08729,1.08738,1.08739,1.08785,1.08771,1.08748,1.08739,1.08768,1.08758,1.08741,1.08734,1.08732,1.08739,1.08771,1.08807,1.08775,1.08806,1.08792,1.08790,1.08758,1.08836,1.08806,1.08826,1.08809,1.08874,1.08773,1.08781,1.08793,1.08859,1.08951,1.08970,1.08908,1.08909,1.08880,1.08817,1.08845,1.08794,1.08835,1.08830,1.08837,1.08812,1.08821,1.08789,1.08805,1.08852,1.08847,1.08281,1.08072,1.08036,1.07995,1.08027,1.08091,1.07937,1.07846,1.07972,1.08026,1.07955,1.07934,1.07864,1.07861,1.07870,1.07891,1.07832,1.07834,1.07815,1.07833,1.07910,1.07882,1.07905,1.07905,1.07926,1.07926,1.07958,1.07951,1.07932,1.07931,1.07940,1.07914,1.07879,1.07880,
1.07871,1.07809,1.07714,1.07742,1.07773,1.07799,1.07778,1.07730,1.07702,1.07727,1.07721,1.07712,1.07756,1.07784,1.07797,1.07800,1.07780,1.07790,1.07770,1.07763,1.07784,1.07791,1.07780,1.07775,1.07756,1.07790,1.07764,1.07790,1.07780,1.07820,1.07824,1.07846,1.07797,1.07781,1.07750,1.07749,1.07801,1.07802,1.07846,1.07729,1.07700,1.07670,1.07670,1.07615,1.07603,1.07536,1.07530,1.07502,1.07494,1.07494,1.07528,1.07564,1.07554,1.07550,1.07524,1.07572,1.07508,1.07498,1.07466,1.07458,1.07437,1.07375,1.07446,1.07419,1.07354,1.07425,1.07340,1.07369,1.07255,1.07254,1.07271,1.07273,1.07286,1.07353,1.07359,1.07405,1.07384,1.07393,1.07430,1.07415,1.07446,1.07440,1.07439,1.07454,1.07434,1.07430,1.07373,1.07393,1.07415,1.07427,1.07399,1.07404,1.07406,1.07428,
1.07421,1.07434,1.07429,1.07430,1.07429,1.07413,1.07424,1.07424,1.07440,1.07439,1.07464,1.07448,1.07432,1.07454,1.07446,1.07451,1.07490,1.07460,1.07459,1.07463,1.07445,1.07439,1.07445,1.07505,1.07484,1.07490,1.07501,1.07510,1.07539,1.07536,1.07510,1.07495,1.07514,1.07510,1.07606,1.07580,1.07571,1.07519,1.07570,1.07564,1.07518,1.07462,1.07439,1.07406,1.07386,1.07293,1.07335,1.07307,1.07288,1.07292,1.07264,1.07342,1.07396,1.07387,1.07347,1.07278,1.07333,1.07360,1.07402,1.07317,1.07317,1.07306,1.07352,1.07327,1.07395,1.07404,1.07469,1.07422,1.07453,1.07433,1.07416,1.07485,1.07527,1.07507,1.07506,1.07515,1.07517,1.07510,1.07492,1.07460,1.07518,1.07540,1.07472,1.07481,1.07481,1.07494,1.07537,1.07528,1.07533,1.07568,1.07546,1.07533,1.07544,1.07543,
1.07537,1.07542,1.07561,1.07560,1.07560,1.07569,1.07571,1.07571,1.07582,1.07589,1.07615,1.07622,1.07621,1.07635,1.07640,1.07651,1.07648,1.07636,1.07657,1.07638,1.07612,1.07589,1.07578,1.07589,1.07586,1.07591,1.07587,1.07615,1.07622,1.07627,1.07629,1.07587,1.07601,1.07612,1.07691,1.07706,1.07701,1.07727,1.07657,1.07632,1.07634,1.07629,1.07622,1.07635,1.07680,1.07694,1.07669,1.07698,1.07656,1.07643,1.07641,1.07692,1.07701,1.07712,1.07702,1.07701,1.07704,1.07738,1.07764,1.07821,1.07735,1.07703,1.07729,1.07689,1.07752,1.07714,1.07703,1.07738,1.07744,1.07569,1.07642,1.07645,1.07668,1.07677,1.07641,1.07620,1.07635,1.07649,1.07724,1.07735,1.07673,1.07712,1.07727,1.07731,1.07750,1.07720,1.07720,1.07720,1.07721,1.07729,1.07740,1.07727,1.07720,1.07717,
1.07725,1.07729,1.07756,1.07767,1.07746,1.07755,1.07756,1.07779,1.07791,1.07781,1.07777,1.07784,1.07776,1.07788,1.07825,1.07830,1.07832,1.07829,1.07828,1.07849,1.07820,1.07825,1.07847,1.07860,1.07827,1.07799,1.07808,1.07832,1.07826,1.07826,1.07824,1.07823,1.07852,1.07840,1.07867,1.07844,1.07813,1.07802,1.07821,1.07740,1.07717,1.07773,1.07760,1.07767,1.07829,1.07831,1.07829,1.07809,1.07738,1.07718,1.07683,1.07634,1.07679,1.07631,1.07618,1.07573,1.07545,1.07568,1.07589,1.07597,1.07450,1.07441,1.07486,1.07538,1.07575,1.07650,1.07545,1.07601,1.07580,1.07612,1.07621,1.07626,1.07650,1.07732,1.07720,1.07748,1.07757,1.07735,1.07799,1.07797,1.07771,1.07767,1.07767,1.07767,1.07746,1.07748,1.07773,1.07785,1.07777,1.07779,1.07773,1.07777,1.07765,1.07775,
1.07766,1.07767,1.07746,1.07761,1.07749,1.07777,1.07769,1.07773,1.07747,1.07730,1.07766,1.07762,1.07769,1.07744,1.07755,1.07773,1.07773,1.07763,1.07752,1.07735,1.07726,1.07711,1.07696,1.07712,1.07721,1.07712,1.07718,1.07721,1.07717,1.07712,1.07720,1.07716,1.07731,1.07747,1.07772,1.07791,1.07812,1.07802,1.07747,1.07824,1.07756,1.07729,1.07719,1.07749,1.07688,1.07672,1.07638,1.07687,1.07694,1.07668,1.07667,1.07675,1.07699,1.07718,1.07738,1.07703,1.07650,1.07673,1.07723,1.07717,1.07816,1.07832,1.07945,1.07773,1.07858,1.07817,1.07867,1.07857,1.07829,1.07864,1.07854,1.07832,1.07827,1.07817,1.07831,1.07826,1.07833,1.07857,1.07862,1.07895,1.07873,1.07868,1.07861,1.07871,1.07859,1.07825,1.07822,1.07850,1.07854,1.07863,1.07878,1.07881,1.07860,1.07842,
1.07862,1.07854,1.07911,1.07946,1.07946,1.07980,1.07974,1.07984,1.07993,1.07987,1.07954,1.07943,1.07974,1.07957,1.07957,1.07943,1.07974,1.07949,1.07964,1.07933,1.07930,1.07918,1.07931,1.07930,1.07908,1.07905,1.07915,1.07938,1.07931,1.07914,1.07922,1.07926,1.07925,1.07914,1.07931,1.07966,1.07948,1.08032,1.07896,1.07805,1.07809,1.07755,1.07759,1.07746,1.07720,1.07692,1.07724,1.07747,1.07749,1.07767,1.07720,1.07700,1.07674,1.07694,1.07700,1.07718,1.07664,1.07699,1.07727,1.07682,1.07658,1.07639,1.07675,1.07686,1.07720,1.07721,1.07637,1.07591,1.07627,1.07675,1.07729,1.07760,1.07753,1.07732,1.07776,1.07779,1.07782,1.07825,1.07837,1.07824,1.07816,1.07813,1.07822,1.07774,1.07728,1.07694,1.07744,1.07740,1.07724,1.07743,1.07735,1.07723,1.07714,1.07717,
