20230725230000,110650,110870,110205,110535,111265,111470,110600,110645,111330,111455,111075,111235,112010,112295,111180,111295,112285,112405,111740,111995,112405,112760,112085,112285,112340,112490,112030,112355,112215,112450,112040,112260,111330,112280,111285,112265,110060,111405,110060,111290,110015,110275,109770,110090,109655,110020,109435,110015,108885,109735,108665,109655,108570,109010,108335,108880,108840,109080,108510,108545,109120,109165,108765,108795,SHORT
20230724230000,111265,111470,110600,110645,111330,111455,111075,111235,112010,112295,111180,111295,112285,112405,111740,111995,112405,112760,112085,112285,112340,112490,112030,112355,112215,112450,112040,112260,111330,112280,111285,112265,110060,111405,110060,111290,110015,110275,109770,110090,109655,110020,109435,110015,108885,109735,108665,109655,108570,109010,108335,108880,108840,109080,108510,108545,109120,109165,108765,108795,109120,109345,108700,109120,SHORT
20230721230000,111330,111455,111075,111235,112010,112295,111180,111295,112285,112405,111740,111995,112405,112760,112085,112285,112340,112490,112030,112355,112215,112450,112040,112260,111330,112280,111285,112265,110060,111405,110060,111290,110015,110275,109770,110090,109655,110020,109435,110015,108885,109735,108665,109655,108570,109010,108335,108880,108840,109080,108510,108545,109120,109165,108765,108795,109120,109345,108700,109120,108660,109320,108350,109115,SHORT
20230720230000,112010,112295,111180,111295,112285,112405,111740,111995,112405,112760,112085,112285,112340,112490,112030,112355,112215,112450,112040,112260,111330,112280,111285,112265,110060,111405,110060,111290,110015,110275,109770,110090,109655,110020,109435,110015,108885,109735,108665,109655,108570,109010,108335,108880,108840,109080,108510,108545,109120,109165,108765,108795,109120,109345,108700,109120,108660,109320,108350,109115,109170,109415,108600,108645,SHORT
20230719230000,112285,112405,111740,111995,112405,112760,112085,112285,112340,112490,112030,112355,112215,112450,112040,112260,111330,112280,111285,112265,110060,111405,110060,111290,110015,110275,109770,110090,109655,110020,109435,110015,108885,109735,108665,109655,108570,109010,108335,108880,108840,109080,108510,108545,109120,109165,108765,108795,109120,109345,108700,109120,108660,109320,108350,109115,109170,109415,108600,108645,109605,109630,108965,109130,SHORT
20230818230000,108680,108940,108450,108730,108795,109190,108560,108725,109040,109350,108715,108795,109085,109525,108965,109060,109535,109605,108745,109055,109825,110055,109430,109475,109760,110655,109670,109810,109555,109955,109520,109740,110030,110115,109290,109565,110145,110195,109650,110025,109450,110425,109345,110075,109390,109630,109120,109490,109825,110205,109175,109380,109955,110030,109520,109845,110190,110460,109935,109970,109780,110480,109435,110145,SHORT
20230817230000,108795,109190,108560,108725,109040,109350,108715,108795,109085,109525,108965,109060,109535,109605,108745,109055,109825,110055,109430,109475,109760,110655,109670,109810,109555,109955,109520,109740,110030,110115,109290,109565,110145,110195,109650,110025,109450,110425,109345,110075,109390,109630,109120,109490,109825,110205,109175,109380,109955,110030,109520,109845,110190,110460,109935,109970,109780,110480,109435,110145,110850,111500,109655,109765,SHORT
20230816230000,109040,109350,108715,108795,109085,109525,108965,109060,109535,109605,108745,109055,109825,110055,109430,109475,109760,110655,109670,109810,109555,109955,109520,109740,110030,110115,109290,109565,110145,110195,109650,110025,109450,110425,109345,110075,109390,109630,109120,109490,109825,110205,109175,109380,109955,110030,109520,109845,110190,110460,109935,109970,109780,110480,109435,110145,110850,111500,109655,109765,110545,111070,110375,110860,SHORT
20230815230000,109085,109525,108965,109060,109535,109605,108745,109055,109825,110055,109430,109475,109760,110655,109670,109810,109555,109955,109520,109740,110030,110115,109290,109565,110145,110195,109650,110025,109450,110425,109345,110075,109390,109630,109120,109490,109825,110205,109175,109380,109955,110030,109520,109845,110190,110460,109935,109970,109780,110480,109435,110145,110850,111500,109655,109765,110545,111070,110375,110860,110650,110870,110205,110535,SHORT
20230814230000,109535,109605,108745,109055,109825,110055,109430,109475,109760,110655,109670,109810,109555,109955,109520,109740,110030,110115,109290,109565,110145,110195,109650,110025,109450,110425,109345,110075,109390,109630,109120,109490,109825,110205,109175,109380,109955,110030,109520,109845,110190,110460,109935,109970,109780,110480,109435,110145,110850,111500,109655,109765,110545,111070,110375,110860,110650,110870,110205,110535,111265,111470,110600,110645,SHORT
20230811230000,109825,110055,109430,109475,109760,110655,109670,109810,109555,109955,109520,109740,110030,110115,109290,109565,110145,110195,109650,110025,109450,110425,109345,110075,109390,109630,109120,109490,109825,110205,109175,109380,109955,110030,109520,109845,110190,110460,109935,109970,109780,110480,109435,110145,110850,111500,109655,109765,110545,111070,110375,110860,110650,110870,110205,110535,111265,111470,110600,110645,111330,111455,111075,111235,SHORT
20230825230000,108110,108425,107655,107960,108660,108770,108050,108105,108435,108720,108020,108630,108945,109305,108330,108455,108720,109140,108695,108960,108680,108940,108450,108730,108795,109190,108560,108725,109040,109350,108715,108795,109085,109525,108965,109060,109535,109605,108745,109055,109825,110055,109430,109475,109760,110655,109670,109810,109555,109955,109520,109740,110030,110115,109290,109565,110145,110195,109650,110025,109450,110425,109345,110075,SHORT
20230824230000,108660,108770,108050,108105,108435,108720,108020,108630,108945,109305,108330,108455,108720,109140,108695,108960,108680,108940,108450,108730,108795,109190,108560,108725,109040,109350,108715,108795,109085,109525,108965,109060,109535,109605,108745,109055,109825,110055,109430,109475,109760,110655,109670,109810,109555,109955,109520,109740,110030,110115,109290,109565,110145,110195,109650,110025,109450,110425,109345,110075,109390,109630,109120,109490,SHORT
20230823230000,108435,108720,108020,108630,108945,109305,108330,108455,108720,109140,108695,108960,108680,108940,108450,108730,108795,109190,108560,108725,109040,109350,108715,108795,109085,109525,108965,109060,109535,109605,108745,109055,109825,110055,109430,109475,109760,110655,109670,109810,109555,109955,109520,109740,110030,110115,109290,109565,110145,110195,109650,110025,109450,110425,109345,110075,109390,109630,109120,109490,109825,110205,109175,109380,SHORT
20230717230000,112340,112490,112030,112355,112215,112450,112040,112260,111330,112280,111285,112265,110060,111405,110060,111290,110015,110275,109770,110090,109655,110020,109435,110015,108885,109735,108665,109655,108570,109010,108335,108880,108840,109080,108510,108545,109120,109165,108765,108795,109120,109345,108700,109120,108660,109320,108350,109115,109170,109415,108600,108645,109605,109630,108965,109130,109085,109770,109020,109605,108985,109205,108870,109060,LONG
20230714230000,112215,112450,112040,112260,111330,112280,111285,112265,110060,111405,110060,111290,110015,110275,109770,110090,109655,110020,109435,110015,108885,109735,108665,109655,108570,109010,108335,108880,108840,109080,108510,108545,109120,109165,108765,108795,109120,109345,108700,109120,108660,109320,108350,109115,109170,109415,108600,108645,109605,109630,108965,109130,109085,109770,109020,109605,108985,109205,108870,109060,109575,109595,108440,108920,LONG
20230713230000,111330,112280,111285,112265,110060,111405,110060,111290,110015,110275,109770,110090,109655,110020,109435,110015,108885,109735,108665,109655,108570,109010,108335,108880,108840,109080,108510,108545,109120,109165,108765,108795,109120,109345,108700,109120,108660,109320,108350,109115,109170,109415,108600,108645,109605,109630,108965,109130,109085,109770,109020,109605,108985,109205,108870,109060,109575,109595,108440,108920,109865,110125,109485,109560,LONG
20230712230000,110060,111405,110060,111290,110015,110275,109770,110090,109655,110020,109435,110015,108885,109735,108665,109655,108570,109010,108335,108880,108840,109080,108510,108545,109120,109165,108765,108795,109120,109345,108700,109120,108660,109320,108350,109115,109170,109415,108600,108645,109605,109630,108965,109130,109085,109770,109020,109605,108985,109205,108870,109060,109575,109595,108440,108920,109865,110125,109485,109560,109170,109910,109055,109865,LONG
