202306190016,1.09370,1.09380,1.09345,1.09370,0.00035,0.00010,0.00000,-0.00010,0.00000,0.00010,0.45000,0.10000,0.27500,0.52500,0.30000,0.20000,2
202306190017,1.09370,1.09370,1.09345,1.09355,0.00025,0.00000,-0.00010,0.00000,-0.00015,-0.00010,0.45000,0.10000,0.27500,0.52500,0.30000,0.20000,2
202306190021,1.09350,1.09355,1.09320,1.09350,0.00035,0.00020,0.00005,-0.00005,0.00000,0.00010,0.45000,0.10000,0.27500,0.52500,0.30000,0.20000,2
202306190022,1.09350,1.09370,1.09345,1.09365,0.00025,0.00000,0.00015,0.00025,0.00015,-0.00010,0.45000,0.10000,0.27500,0.52500,0.30000,0.20000,2
202306190023,1.09365,1.09405,1.09360,1.09405,0.00045,0.00015,0.00035,0.00015,0.00040,0.00020,0.45000,0.10000,0.27500,0.52500,0.30000,0.20000,2
202306190024,1.09405,1.09415,1.09365,1.09405,0.00050,0.00040,0.00010,0.00005,0.00000,0.00005,0.45000,0.10000,0.27500,0.52500,0.30000,0.20000,2
202306190025,1.09405,1.09405,1.09330,1.09355,0.00075,0.00000,-0.00010,-0.00035,-0.00050,0.00025,0.45000,0.10000,0.27500,0.52500,0.30000,0.20000,2
202306190030,1.09300,1.09315,1.09265,1.09280,0.00050,0.00005,-0.00005,0.00005,-0.00020,-0.00010,0.45000,0.10000,0.27500,0.52500,0.30000,0.20000,2
202306190032,1.09320,1.09320,1.09255,1.09295,0.00065,0.00040,-0.00055,0.00005,-0.00025,-0.00060,0.45000,0.10000,0.27500,0.52500,0.30000,0.20000,2
202306190033,1.09295,1.09360,1.09290,1.09335,0.00070,-0.00025,0.00040,0.00035,0.00040,0.00005,0.45000,0.10000,0.27500,0.52500,0.30000,0.20000,2
202306190033,1.09295,1.09360,1.09290,1.09335,0.00070,-0.00025,0.00040,0.00035,0.00040,0.00005,0.45000,0.10000,0.27500,0.52500,0.30000,0.20000,2
202306190034,1.09335,1.09390,1.09315,1.09370,0.00075,0.00040,0.00030,0.00025,0.00035,0.00005,0.45000,0.10000,0.27500,0.52500,0.30000,0.20000,2
202306190034,1.09335,1.09390,1.09315,1.09370,0.00075,0.00040,0.00030,0.00025,0.00035,0.00005,0.45000,0.10000,0.27500,0.52500,0.30000,0.20000,2
202306190035,1.09370,1.09375,1.09270,1.09330,0.00105,0.00035,-0.00015,-0.00045,-0.00040,0.00030,0.45000,0.10000,0.27500,0.52500,0.30000,0.20000,2
202306190042,1.09165,1.09170,1.09125,1.09160,0.00045,0.00055,0.00005,0.00055,-0.00005,-0.00050,0.45000,0.10000,0.27500,0.52500,0.30000,0.20000,2
202306190043,1.09160,1.09185,1.09150,1.09180,0.00035,-0.00005,0.00015,0.00025,0.00020,-0.00010,0.45000,0.10000,0.27500,0.52500,0.30000,0.20000,2
202306190044,1.09180,1.09200,1.09150,1.09195,0.00050,0.00020,0.00015,0.00000,0.00015,0.00015,0.45000,0.10000,0.27500,0.52500,0.30000,0.20000,2
202306190045,1.09195,1.09215,1.09170,1.09205,0.00045,0.00015,0.00015,0.00020,0.00010,-0.00005,0.45000,0.10000,0.27500,0.52500,0.30000,0.20000,2
202306190047,1.09210,1.09260,1.09205,1.09240,0.00055,0.00005,0.00040,0.00025,0.00030,0.00015,0.45000,0.10000,0.27500,0.52500,0.30000,0.20000,2
202306190049,1.09215,1.09250,1.09195,1.09250,0.00055,-0.00025,-0.00025,-0.00005,0.00035,-0.00020,0.45000,0.10000,0.27500,0.52500,0.30000,0.20000,2
202306190057,1.09185,1.09195,1.09130,1.09130,0.00065,-0.00035,-0.00035,-0.00040,-0.00055,0.00005,0.45000,0.10000,0.27500,0.52500,0.30000,0.20000,2
202306190059,1.09195,1.09225,1.09175,1.09195,0.00050,0.00065,0.00025,0.00050,0.00000,-0.00025,0.45000,0.10000,0.27500,0.52500,0.30000,0.20000,2
202306190060,1.09195,1.09265,1.09170,1.09230,0.00095,0.00000,0.00040,-0.00005,0.00035,0.00045,0.45000,0.10000,0.27500,0.52500,0.30000,0.20000,2
202306190061,1.09230,1.09265,1.09220,1.09245,0.00045,0.00035,0.00000,0.00050,0.00015,-0.00050,0.45000,0.10000,0.27500,0.52500,0.30000,0.20000,2
202306190062,1.09245,1.09290,1.09245,1.09275,0.00045,0.00015,0.00025,0.00025,0.00030,-0.00000,0.45000,0.10000,0.27500,0.52500,0.30000,0.20000,2
202306190062,1.09245,1.09290,1.09245,1.09275,0.00045,0.00015,0.00025,0.00025,0.00030,-0.00000,0.45000,0.10000,0.27500,0.52500,0.30000,0.20000,2
202306190063,1.09275,1.09285,1.09240,1.09255,0.00045,0.00030,-0.00005,-0.00005,-0.00020,0.00000,0.45000,0.10000,0.27500,0.52500,0.30000,0.20000,2
202306190063,1.09275,1.09285,1.09240,1.09255,0.00045,0.00030,-0.00005,-0.00005,-0.00020,0.00000,0.45000,0.10000,0.27500,0.52500,0.30000,0.20000,2
202306190064,1.09255,1.09270,1.09215,1.09220,0.00055,-0.00020,-0.00015,-0.00025,-0.00035,0.00010,0.45000,0.10000,0.27500,0.52500,0.30000,0.20000,2
202306190068,1.09190,1.09190,1.09160,1.09160,0.00030,-0.00025,-0.00025,-0.00005,-0.00030,-0.00020,0.45000,0.10000,0.27500,0.52500,0.30000,0.20000,2
202306190069,1.09160,1.09175,1.09160,1.09170,0.00015,-0.00030,-0.00015,0.00000,0.00010,-0.00015,0.45000,0.10000,0.27500,0.52500,0.30000,0.20000,2
202306190070,1.09170,1.09185,1.09170,1.09180,0.00015,0.00010,0.00010,0.00010,0.00010,0.00000,0.45000,0.10000,0.27500,0.52500,0.30000,0.20000,2
202306190071,1.09180,1.09195,1.09180,1.09190,0.00015,0.00010,0.00010,0.00010,0.00010,0.00000,0.45000,0.10000,0.27500,0.52500,0.30000,0.20000,2
202306190072,1.09190,1.09190,1.09175,1.09175,0.00015,0.00010,-0.00005,-0.00005,-0.00015,0.00000,0.45000,0.10000,0.27500,0.52500,0.30000,0.20000,2
202306190074,1.09195,1.09200,1.09180,1.09185,0.00020,0.00020,-0.00010,0.00005,-0.00010,-0.00015,0.45000,0.10000,0.27500,0.52500,0.30000,0.20000,2
