20230519004900,30,30,10,40,55,55,35,70,-5,10,-35,30,-10,5,0,-5,30,25,5,30,45,75,35,35,BUY
20230512042900,-10,15,30,45,85,60,60,135,-40,0,-25,-10,-50,-35,-55,-35,-35,-20,-10,-65,-120,-30,-140,-20,SELL
20230512031700,-25,0,85,85,80,95,115,255,30,25,20,-25,50,60,-5,-5,25,55,20,-30,-160,10,-215,-5,SELL
20230512029900,-10,10,15,25,35,65,35,70,-20,-10,-10,-10,-15,25,30,-20,15,25,30,20,-25,20,0,20,SELL
20230512035000,85,85,0,85,75,80,45,75,65,55,45,85,65,60,-20,130,40,0,-5,65,40,30,-20,80,BUY
20230512036000,25,35,0,35,30,15,40,35,15,10,20,25,40,20,20,45,25,30,5,45,0,0,-10,30,SELL
20230512015000,-25,40,55,95,135,80,60,65,-105,-65,-120,-25,-140,-155,-125,-145,-120,-155,-115,-150,-120,-150,-135,-140,SELL
20230512004900,-45,10,50,60,35,45,70,50,-5,-30,25,-45,10,-5,45,-20,25,35,75,0,60,50,70,30,BUY
20230512005700,-40,15,50,65,90,55,60,70,0,25,45,-40,10,0,35,5,30,25,25,-5,35,40,65,-15,SELL
20230512007200,-5,15,25,40,30,35,45,55,20,10,10,-5,5,0,5,5,10,15,30,0,50,65,75,25,BUY
20230512008000,10,15,10,25,35,45,45,105,-10,0,-20,10,-30,-10,-50,-10,-35,-15,-20,-40,-75,5,-95,-10,SELL
20230505043900,60,80,10,90,80,160,80,140,15,5,-50,60,0,70,85,10,145,135,95,145,135,185,175,155,BUY
20230505041800,10,40,30,70,50,65,80,45,-5,-25,-5,10,30,25,-10,5,-5,5,-25,0,15,-10,5,-15,SELL
20230505033000,75,80,35,115,75,105,80,65,85,45,15,75,125,115,80,90,125,90,70,155,165,115,60,145,BUY
20230505031900,-130,10,135,145,70,115,80,75,-20,-95,-25,-130,-75,-105,-60,-155,-130,-195,-125,-190,-170,-240,-140,-255,SELL
20230505035500,20,25,15,40,70,65,105,80,15,45,5,20,-15,10,-45,25,-15,50,10,-25,35,75,30,30,BUY
20230505036400,20,20,10,30,25,50,35,70,20,15,-5,20,-20,0,-10,15,5,10,-15,10,0,40,20,5,SELL
20230505020000,-10,10,30,40,50,55,50,45,10,20,40,-10,40,55,40,30,55,65,80,30,75,80,55,70,BUY
20230505014800,35,85,5,90,75,70,45,55,10,-5,40,35,10,-10,-25,75,0,-45,-25,10,-20,-55,-60,10,BUY
20230505015900,-45,20,90,110,115,185,345,110,25,30,80,-45,-10,65,-50,35,-20,215,280,-95,285,285,255,235,BUY
20230505006400,-100,15,105,120,85,135,145,240,-45,-80,10,-100,-100,-85,-40,-90,-160,-135,-150,-140,-370,-250,-375,-250,SELL
20230505004800,-20,0,30,30,45,55,35,50,5,20,25,-20,35,60,65,5,65,70,65,45,30,50,55,45,BUY
20230428041500,35,105,0,105,110,90,285,125,35,40,85,35,35,20,65,120,-185,-5,-210,100,-175,-155,-90,-175,SELL
20230428043800,150,160,10,170,100,215,85,160,110,40,20,150,145,190,100,170,240,155,150,250,165,155,55,300,BUY
20230428044400,-45,5,55,60,80,90,150,140,-30,-10,-20,-45,-45,-15,35,-65,-35,55,55,-10,-35,45,25,10,BUY
20230428045000,0,50,10,60,40,55,60,60,-15,-35,5,0,-30,-35,-40,5,-60,-60,-40,-40,-85,-85,-60,-40,SELL
