202306300019,1.08725,1.08730,1.08685,1.08700,0.00045,-0.00005,-0.00010,-0.00025,-0.00025,0.00015,0.02500,0.25000,0.10000,0.15000,0.40000,0.12500,5
202306300020,1.08700,1.08710,1.08680,1.08700,0.00030,-0.00025,-0.00020,-0.00005,0.00000,-0.00015,0.02500,0.25000,0.10000,0.15000,0.40000,0.12500,5
202306300021,1.08700,1.08715,1.08670,1.08690,0.00045,0.00000,0.00005,-0.00010,-0.00010,0.00015,0.02500,0.25000,0.10000,0.15000,0.40000,0.12500,5
202306300022,1.08690,1.08730,1.08685,1.08725,0.00045,-0.00010,0.00015,0.00015,0.00035,0.00000,0.02500,0.25000,0.10000,0.15000,0.40000,0.12500,5
202306300023,1.08725,1.08755,1.08715,1.08740,0.00040,0.00035,0.00025,0.00030,0.00015,-0.00005,0.02500,0.25000,0.10000,0.15000,0.40000,0.12500,5
202306300023,1.08725,1.08755,1.08715,1.08740,0.00040,0.00035,0.00025,0.00030,0.00015,-0.00005,0.02500,0.25000,0.10000,0.15000,0.40000,0.12500,5
202306300024,1.08740,1.08755,1.08680,1.08695,0.00075,0.00015,0.00000,-0.00035,-0.00045,0.00035,0.02500,0.25000,0.10000,0.15000,0.40000,0.12500,5
202306300025,1.08695,1.08700,1.08600,1.08640,0.00100,-0.00045,-0.00055,-0.00080,-0.00055,0.00025,0.02500,0.25000,0.10000,0.15000,0.40000,0.12500,5
202306300026,1.08640,1.08650,1.08565,1.08590,0.00085,-0.00055,-0.00050,-0.00035,-0.00050,-0.00015,0.02500,0.25000,0.10000,0.15000,0.40000,0.12500,5
202306300027,1.08590,1.08665,1.08590,1.08640,0.00075,-0.00050,0.00015,0.00025,0.00050,-0.00010,0.02500,0.25000,0.10000,0.15000,0.40000,0.12500,5
202306300028,1.08640,1.08650,1.08585,1.08640,0.00065,0.00050,-0.00015,-0.00005,0.00000,-0.00010,0.02500,0.25000,0.10000,0.15000,0.40000,0.12500,5
202306300029,1.08640,1.08660,1.08555,1.08630,0.00105,0.00000,0.00010,-0.00030,-0.00010,0.00040,0.02500,0.25000,0.10000,0.15000,0.40000,0.12500,5
202306300030,1.08630,1.08695,1.08605,1.08680,0.00090,-0.00010,0.00035,0.00050,0.00050,-0.00015,0.02500,0.25000,0.10000,0.15000,0.40000,0.12500,5
202306300034,1.08515,1.08550,1.08415,1.08440,0.00135,-0.00050,-0.00020,-0.00085,-0.00075,0.00065,0.02500,0.25000,0.10000,0.15000,0.40000,0.12500,5
202306300038,1.08410,1.08445,1.08390,1.08440,0.00055,0.00020,-0.00005,0.00030,0.00030,-0.00035,0.02500,0.25000,0.10000,0.15000,0.40000,0.12500,5
202306300041,1.08460,1.08470,1.08425,1.08440,0.00045,-0.00010,-0.00025,-0.00025,-0.00020,-0.00000,0.02500,0.25000,0.10000,0.15000,0.40000,0.12500,5
202306300042,1.08440,1.08450,1.08410,1.08425,0.00040,-0.00020,-0.00020,-0.00015,-0.00015,-0.00005,0.02500,0.25000,0.10000,0.15000,0.40000,0.12500,5
202306300043,1.08425,1.08475,1.08420,1.08470,0.00055,-0.00015,0.00025,0.00010,0.00045,0.00015,0.02500,0.25000,0.10000,0.15000,0.40000,0.12500,5
202306300044,1.08470,1.08540,1.08460,1.08535,0.00080,0.00045,0.00065,0.00040,0.00065,0.00025,0.02500,0.25000,0.10000,0.15000,0.40000,0.12500,5
202306300045,1.08535,1.08550,1.08490,1.08530,0.00060,0.00065,0.00010,0.00030,-0.00005,-0.00020,0.02500,0.25000,0.10000,0.15000,0.40000,0.12500,5
202306300046,1.08530,1.08545,1.08490,1.08510,0.00055,-0.00005,-0.00005,0.00000,-0.00020,-0.00005,0.02500,0.25000,0.10000,0.15000,0.40000,0.12500,5
202306300047,1.08510,1.08555,1.08505,1.08535,0.00050,-0.00020,0.00010,0.00015,0.00025,-0.00005,0.02500,0.25000,0.10000,0.15000,0.40000,0.12500,5
202306300048,1.08535,1.08595,1.08525,1.08535,0.00070,0.00025,0.00040,0.00020,0.00000,0.00020,0.02500,0.25000,0.10000,0.15000,0.40000,0.12500,5
202306300049,1.08535,1.08730,1.08530,1.08705,0.00200,0.00000,0.00135,0.00005,0.00170,0.00130,0.02500,0.25000,0.10000,0.15000,0.40000,0.12500,5
202306300050,1.08705,1.08765,1.08680,1.08720,0.00085,0.00170,0.00035,0.00150,0.00015,-0.00115,0.02500,0.25000,0.10000,0.15000,0.40000,0.12500,5
202306300051,1.08720,1.08940,1.08720,1.08900,0.00220,0.00015,0.00175,0.00040,0.00180,0.00135,0.02500,0.25000,0.10000,0.15000,0.40000,0.12500,5
202306300052,1.08900,1.08980,1.08880,1.08970,0.00100,0.00180,0.00040,0.00160,0.00070,-0.00120,0.02500,0.25000,0.10000,0.15000,0.40000,0.12500,5
202306300053,1.08970,1.09050,1.08965,1.09045,0.00085,0.00070,0.00070,0.00085,0.00075,-0.00015,0.02500,0.25000,0.10000,0.15000,0.40000,0.12500,5
202306300054,1.09045,1.09100,1.09035,1.09070,0.00065,0.00075,0.00050,0.00070,0.00025,-0.00020,0.02500,0.25000,0.10000,0.15000,0.40000,0.12500,5
202306300055,1.09070,1.09140,1.08965,1.09105,0.00175,0.00025,0.00040,-0.00070,0.00035,0.00110,0.02500,0.25000,0.10000,0.15000,0.40000,0.12500,5
202306300056,1.09105,1.09170,1.09090,1.09145,0.00080,0.00035,0.00030,0.00125,0.00040,-0.00095,0.02500,0.25000,0.10000,0.15000,0.40000,0.12500,5
202306300057,1.09145,1.09270,1.09130,1.09255,0.00140,0.00040,0.00100,0.00040,0.00110,0.00060,0.02500,0.25000,0.10000,0.15000,0.40000,0.12500,5
202306300057,1.09145,1.09270,1.09130,1.09255,0.00140,0.00040,0.00100,0.00040,0.00110,0.00060,0.02500,0.25000,0.10000,0.15000,0.40000,0.12500,5
202306300058,1.09255,1.09320,1.09220,1.09240,0.00100,0.00110,0.00050,0.00090,-0.00015,-0.00040,0.02500,0.25000,0.10000,0.15000,0.40000,0.12500,5
202306300058,1.09255,1.09320,1.09220,1.09240,0.00100,0.00110,0.00050,0.00090,-0.00015,-0.00040,0.02500,0.25000,0.10000,0.15000,0.40000,0.12500,5
202306300059,1.09240,1.09285,1.09145,1.09210,0.00140,-0.00015,-0.00035,-0.00075,-0.00030,0.00040,0.02500,0.25000,0.10000,0.15000,0.40000,0.12500,5
202306300060,1.09210,1.09260,1.09085,1.09105,0.00175,-0.00030,-0.00025,-0.00060,-0.00105,0.00035,0.02500,0.25000,0.10000,0.15000,0.40000,0.12500,5
202306300064,1.09155,1.09195,1.09115,1.09190,0.00080,0.00015,0.00035,0.00005,0.00035,0.00030,0.02500,0.25000,0.10000,0.15000,0.40000,0.12500,5
202306300065,1.09190,1.09225,1.09135,1.09135,0.00090,0.00035,0.00030,0.00020,-0.00055,0.00010,0.02500,0.25000,0.10000,0.15000,0.40000,0.12500,5
202306300066,1.09135,1.09180,1.09130,1.09135,0.00050,-0.00055,-0.00045,-0.00005,0.00000,-0.00040,0.02500,0.25000,0.10000,0.15000,0.40000,0.12500,5
202306300067,1.09135,1.09185,1.09135,1.09135,0.00050,0.00000,0.00005,0.00005,0.00000,0.00000,0.02500,0.25000,0.10000,0.15000,0.40000,0.12500,5
202306300068,1.09135,1.09185,1.09120,1.09185,0.00065,0.00000,0.00000,-0.00015,0.00050,0.00015,0.02500,0.25000,0.10000,0.15000,0.40000,0.12500,5
